#	MODFLOW	Streamflow	Routing	(SFR)	Package													
#	Data	set	created	10/3/2021	using	MODFLOW	Pre-Processing.R											
#																		
BEGIN	OPTION																	
	DBFILE	SFR_out.dat																
END																		
-2363	51	0	0	86400	1.00E-04	50	600	1	!	NSTRM	NSS	NSFRPAR	NPARSEG	CONST	DLEAK	ISTCB1	ISTCB2	ISFROPT
1	77	178	45	34	153.15	1493.535278	4.41E-03	1	0.1									
1	77	177	45	35	155.74	1493.228271	4.42E-03	1	0.1									
1	77	176	45	36	189.67	1492.847168	4.37E-03	1	0.1									
1	77	175	45	37	186.95	1492.399048	3.45E-03	1	0.1									
1	77	174	45	38	109.87	1492.201416	3.77E-03	1	0.1									
1	76	174	45	39	66.65	1491.984985	5.12E-03	1	0.1									
1	76	173	45	40	174.06	1491.860107	1.92E-03	1	0.1									
1	76	172	45	41	58.77	1491.651123	6.82E-03	1	0.1									
1	75	172	45	42	118.66	1491.459229	2.89E-03	1	0.1									
1	75	171	45	43	190.42	1491.307983	1.34E-03	1	0.1									
1	75	170	45	44	153.28	1491.204346	2.88E-03	1	0.1									
1	75	169	45	45	116.49	1490.866821	2.90E-03	1	0.1									
1	74	169	45	46	60.47	1490.866821	1.21E-03	1	0.1									
1	74	168	45	47	180.97	1490.793823	1.09E-03	1	0.1									
1	74	167	45	48	155.12	1490.670166	2.31E-03	1	0.1									
1	74	166	45	49	81.81	1490.435181	5.83E-03	1	0.1									
1	73	166	45	50	159.51	1490.193359	1.52E-03	1	0.1									
1	73	165	45	51	23.73	1490.193359	1.00E-05	1	0.1									
1	72	165	45	52	166.82	1490.193359	5.85E-04	1	0.1									
1	71	165	45	53	144	1490.095825	2.39E-03	1	0.1									
1	71	164	45	54	54.16	1489.849243	5.18E-03	1	0.1									
1	70	164	45	55	133.56	1489.815063	2.56E-04	1	0.1									
1	70	163	45	56	97.29	1489.815063	3.17E-04	1	0.1									
1	69	163	45	57	100.89	1489.78418	3.06E-04	1	0.1									
1	69	162	45	58	184.99	1489.78418	1.57E-04	1	0.1									
1	68	161	45	59	164.32	1489.755127	2.35E-04	1	0.1									
1	68	160	45	60	184.21	1489.745605	4.99E-04	1	0.1									
1	67	159	45	61	204.93	1489.663208	1.28E-03	1	0.1									
1	67	158	45	62	153.58	1489.482422	1.33E-03	1	0.1									
1	67	157	45	63	26.63	1489.459717	3.76E-03	1	0.1									
1	66	157	45	64	143.83	1489.382324	1.78E-03	1	0.1									
1	66	156	45	65	195.3	1489.203613	9.15E-04	1	0.1									
1	66	155	45	66	197.82	1489.203613	1.13E-03	1	0.1									
1	66	154	45	67	46.19	1488.979126	4.86E-03	1	0.1									
1	65	154	45	68	140.05	1488.979126	2.06E-04	1	0.1									
1	65	153	45	69	226.5	1488.950317	7.34E-04	1	0.1									
1	64	153	45	70	18.86	1488.812866	2.47E-02	1	0.1									
1	64	152	45	71	168.93	1488.484497	1.94E-03	1	0.1									
1	63	152	45	72	99.67	1488.484497	1.00E-05	1	0.1									
1	63	151	45	73	195.87	1488.484497	1.00E-05	1	0.1									
1	62	150	45	74	178.4	1488.484497	1.00E-05	1	0.1									
1	62	149	45	75	137.39	1488.484497	4.69E-04	1	0.1									
1	61	149	45	76	105.69	1488.420044	6.10E-04	1	0.1									
1	61	148	45	77	165.62	1488.420044	4.13E-04	1	0.1									
1	61	147	45	78	24.2	1488.351563	2.83E-03	1	0.1									
1	60	147	45	79	135.04	1488.351563	1.00E-05	1	0.1									
1	60	146	45	80	192.97	1488.351563	6.42E-04	1	0.1									
1	60	145	45	81	173.03	1488.227661	9.99E-04	1	0.1									
1	60	144	45	82	193.39	1488.178711	6.71E-04	1	0.1									
1	60	143	45	83	164.05	1488.0979	4.93E-04	1	0.1									
1	60	142	45	84	81.39	1488.0979	4.04E-03	1	0.1									
1	59	142	45	85	133.77	1487.769165	4.36E-03	1	0.1									
1	59	141	45	86	183.81	1487.514038	1.39E-03	1	0.1									
1	60	140	45	87	21.34	1487.514038	1.00E-05	1	0.1									
1	59	140	45	88	66.41	1487.514038	1.00E-05	1	0.1									
1	60	140	45	89	18.9	1487.514038	1.00E-05	1	0.1									
1	59	140	45	90	132.03	1487.514038	1.09E-03	1	0.1									
1	59	139	45	91	20.72	1487.370728	1.09E-03	1	0.1									
1	91	198	46	1	60.99	1500.777832	3.21E-03	1	0.1									
1	91	197	46	2	142.4	1500.573364	3.21E-03	1	0.1									
1	90	197	46	3	37.67	1500.321289	1.29E-02	1	0.1									
1	90	196	46	4	178.61	1500.086792	1.31E-03	1	0.1									
1	90	195	46	5	225.62	1500.086792	1.00E-05	1	0.1									
1	91	194	46	6	171.5	1500.086792	1.00E-05	1	0.1									
1	92	194	46	7	99.94	1500.086792	1.00E-05	1	0.1									
1	92	193	46	8	80.7	1500.086792	8.46E-04	1	0.1									
1	93	193	46	9	180.53	1500.018555	2.16E-03	1	0.1									
1	94	192	46	10	203.6	1499.696289	2.92E-03	1	0.1									
1	94	191	46	11	81.48	1499.424561	3.33E-03	1	0.1									
1	95	191	46	12	65.95	1499.424561	4.19E-03	1	0.1									
1	94	191	46	13	52.98	1499.148193	1.30E-02	1	0.1									
1	94	190	46	14	230.01	1498.738037	4.66E-03	1	0.1									
1	94	189	46	15	203.02	1498.075562	5.91E-03	1	0.1									
1	94	188	46	16	247.43	1497.538818	2.17E-03	1	0.1									
1	95	188	46	17	21.52	1497.538818	2.55E-04	1	0.1									
1	94	188	46	18	55.64	1497.533325	2.19E-03	1	0.1									
1	94	187	46	19	36.99	1497.416992	3.14E-03	1	0.1									
1	95	187	46	20	180.82	1497.416992	1.35E-03	1	0.1									
1	95	186	46	21	171.51	1497.173096	3.08E-03	1	0.1									
1	95	185	46	22	155.51	1496.88855	1.83E-03	1	0.1									
1	95	184	46	23	174.29	1496.88855	4.05E-03	1	0.1									
1	95	183	46	24	16.42	1496.182251	5.11E-02	1	0.1									
1	96	183	46	25	177.99	1496.049316	2.08E-03	1	0.1									
1	96	182	46	26	186.34	1495.812866	1.43E-03	1	0.1									
1	96	181	46	27	107.32	1495.783203	2.76E-04	1	0.1									
1	95	181	46	28	117.45	1495.783203	1.00E-05	1	0.1									
1	96	181	46	29	24.97	1495.783203	3.92E-03	1	0.1									
1	96	180	46	30	16.65	1495.685425	2.82E-02	1	0.1									
1	95	180	46	31	88.6	1495.31311	4.20E-03	1	0.1									
1	96	180	46	32	97.06	1495.31311	1.00E-05	1	0.1									
1	96	179	46	33	49.51	1495.31311	1.00E-05	1	0.1									
1	95	179	46	34	144.23	1495.31311	1.00E-05	1	0.1									
1	96	178	46	35	182.82	1495.31311	1.00E-05	1	0.1									
1	96	177	46	36	170.11	1495.31311	7.36E-04	1	0.1									
1	96	176	46	37	302.9	1495.187866	2.07E-03	1	0.1									
1	96	175	46	38	191.61	1494.687012	2.94E-03	1	0.1									
1	95	175	46	39	22.07	1494.623901	2.86E-03	1	0.1									
1	96	174	46	40	381.87	1494.623901	1.23E-03	1	0.1									
1	97	173	46	41	187.92	1494.154907	3.86E-03	1	0.1									
1	97	172	46	42	211.13	1493.898804	2.57E-03	1	0.1									
1	97	171	46	43	182.66	1493.612915	3.69E-03	1	0.1									
1	97	170	46	44	268.98	1493.224976	1.44E-03	1	0.1									
1	97	169	46	45	76.44	1493.224976	1.86E-03	1	0.1									
1	96	169	46	46	17.1	1493.08313	1.65E-02	1	0.1									
1	96	170	46	47	50.06	1492.943481	2.79E-03	1	0.1									
1	96	169	46	48	218.08	1492.943481	1.45E-03	1	0.1									
1	95	169	46	49	177.73	1492.627686	2.75E-03	1	0.1									
1	95	168	46	50	191.19	1492.453979	9.09E-04	1	0.1									
1	95	167	46	51	201.58	1492.453979	1.00E-05	1	0.1									
1	96	167	46	52	62.04	1492.453979	1.17E-03	1	0.1									
1	95	167	46	53	54.67	1492.381104	1.33E-03	1	0.1									
1	95	166	46	54	172.3	1492.381104	1.00E-05	1	0.1									
1	95	165	46	55	36.91	1492.381104	1.00E-05	1	0.1									
1	94	166	46	56	58.08	1492.381104	7.35E-03	1	0.1									
1	94	165	46	57	189.66	1491.954224	2.35E-03	1	0.1									
1	94	164	46	58	172.19	1491.934448	1.15E-04	1	0.1									
1	94	163	46	59	162.55	1491.934448	1.70E-04	1	0.1									
1	93	163	46	60	121.42	1491.90686	2.27E-04	1	0.1									
1	93	162	46	61	156.68	1491.90686	2.82E-04	1	0.1									
1	92	162	46	62	185.36	1491.862671	6.21E-04	1	0.1									
1	91	162	46	63	210.91	1491.791748	6.29E-04	1	0.1									
1	90	162	46	64	47.32	1491.730103	1.08E-02	1	0.1									
1	90	161	46	65	248.15	1491.279541	1.82E-03	1	0.1									
1	90	160	46	66	18.78	1491.279541	1.00E-05	1	0.1									
1	89	160	46	67	24	1491.279541	7.73E-04	1	0.1									
1	89	160	46	68	236.94	1491.260986	3.73E-04	1	0.1									
1	89	159	46	69	23.56	1491.191162	6.31E-03	1	0.1									
1	88	159	46	70	209.9	1491.112305	3.76E-04	1	0.1									
1	87	159	46	71	26.22	1491.112305	1.00E-05	1	0.1									
1	87	158	46	72	224.27	1491.112305	1.77E-04	1	0.1									
1	87	157	46	73	90.86	1491.07251	4.38E-04	1	0.1									
1	86	157	46	74	162.48	1491.07251	5.07E-04	1	0.1									
1	85	157	46	75	171.64	1490.990112	4.80E-04	1	0.1									
1	84	157	46	76	140.86	1490.990112	4.88E-04	1	0.1									
1	84	158	46	77	18.29	1490.921387	4.30E-03	1	0.1									
1	83	158	46	78	154.86	1490.911377	5.59E-03	1	0.1									
1	82	158	46	79	152	1490.056274	6.51E-03	1	0.1									
1	81	158	46	80	156.78	1489.921631	8.59E-04	1	0.1									
1	80	158	46	81	110.55	1489.921631	1.00E-05	1	0.1									
1	80	157	46	82	75.98	1489.921631	1.11E-03	1	0.1									
1	79	157	46	83	172.6	1489.837402	4.88E-04	1	0.1									
1	78	157	46	84	61.73	1489.837402	1.00E-05	1	0.1									
1	78	156	46	85	93.19	1489.837402	1.00E-05	1	0.1									
1	77	156	46	86	157.66	1489.837402	1.00E-05	1	0.1									
1	76	156	46	87	153.02	1489.837402	1.00E-05	1	0.1									
1	75	156	46	88	157.02	1489.837402	1.00E-05	1	0.1									
1	74	156	46	89	54.09	1489.837402	1.00E-05	1	0.1									
1	74	155	46	90	180.22	1489.837402	1.00E-05	1	0.1									
1	74	154	46	91	34.24	1489.837402	3.60E-04	1	0.1									
1	73	154	46	92	144.52	1489.825073	1.00E-05	1	0.1									
1	73	153	46	93	126.5	1489.825073	1.00E-05	1	0.1									
1	72	153	46	94	55.16	1489.825073	1.00E-05	1	0.1									
1	72	152	46	95	178.55	1489.825073	1.00E-05	1	0.1									
1	72	151	46	96	40.71	1489.825073	1.00E-05	1	0.1									
1	71	151	46	97	138.01	1489.825073	1.00E-05	1	0.1									
1	71	150	46	98	134.37	1489.825073	1.00E-05	1	0.1									
1	70	150	46	99	46.43	1489.825073	8.04E-03	1	0.1									
1	70	149	46	100	184.02	1489.452026	2.03E-03	1	0.1									
1	69	149	46	101	58.07	1489.452026	5.46E-03	1	0.1									
1	69	148	46	102	97.65	1489.134766	3.99E-03	1	0.1									
1	68	148	46	103	153.78	1489.062744	4.68E-04	1	0.1									
1	67	148	46	104	153.32	1489.062744	1.00E-05	1	0.1									
1	66	148	46	105	153.29	1489.062744	1.00E-05	1	0.1									
1	65	148	46	106	153.28	1489.062744	7.45E-04	1	0.1									
1	64	147	46	107	151.79	1488.948608	7.52E-04	1	0.1									
1	63	147	46	108	151.35	1488.948608	1.07E-04	1	0.1									
1	63	146	46	109	60.2	1488.932373	1.27E-02	1	0.1									
1	62	146	46	110	175.44	1488.183838	4.27E-03	1	0.1									
1	61	146	46	111	27.81	1488.183838	1.00E-05	1	0.1									
1	61	145	46	112	158.86	1488.183838	1.00E-05	1	0.1									
1	61	144	46	113	200.52	1488.183838	2.01E-03	1	0.1									
1	61	143	46	114	168.48	1487.780884	2.39E-03	1	0.1									
1	61	142	46	115	156.84	1487.780884	5.50E-04	1	0.1									
1	61	141	46	116	16.85	1487.694702	5.11E-03	1	0.1									
1	60	141	46	117	187.81	1487.694702	1.95E-03	1	0.1									
1	60	140	46	118	218.77	1487.328979	3.90E-03	1	0.1									
1	59	139	47	1	191.42	1486.840454	2.55E-03	1	0.1									
1	59	138	47	2	147.1	1486.840454	1.00E-05	1	0.1									
1	60	138	47	3	30.81	1486.840454	1.00E-05	1	0.1									
1	60	137	47	4	84.36	1486.840454	3.18E-03	1	0.1									
1	59	137	47	5	117.94	1486.572021	2.28E-03	1	0.1									
1	59	136	47	6	237.86	1486.572021	1.00E-05	1	0.1									
1	59	135	47	7	154.4	1486.572021	1.00E-05	1	0.1									
1	58	134	47	8	257.38	1486.572021	6.26E-04	1	0.1									
1	57	134	47	9	56.68	1486.411011	2.84E-03	1	0.1									
1	57	133	47	10	251.9	1486.411011	1.00E-05	1	0.1									
1	56	132	47	11	156.02	1486.411011	2.22E-03	1	0.1									
1	56	131	47	12	189.16	1486.065186	1.83E-03	1	0.1									
1	56	130	47	13	203.6	1486.065186	1.00E-05	1	0.1									
1	55	130	47	14	152.86	1486.065186	3.58E-04	1	0.1									
1	54	130	47	15	47.8	1486.010498	1.14E-03	1	0.1									
1	54	129	47	16	194.96	1486.010498	1.00E-05	1	0.1									
1	54	128	47	17	21.76	1486.010498	2.41E-04	1	0.1									
1	53	128	47	18	263.12	1486.005249	6.06E-04	1	0.1									
1	53	127	47	19	115.24	1485.850952	4.22E-03	1	0.1									
1	52	127	47	20	51.09	1485.519287	6.49E-03	1	0.1									
1	52	126	47	21	178.61	1485.519287	1.00E-05	1	0.1									
1	53	125	47	22	38.79	1485.519287	1.00E-05	1	0.1									
1	52	125	47	23	34.79	1485.519287	3.16E-03	1	0.1									
1	53	125	47	24	98.79	1485.409424	1.11E-03	1	0.1									
1	53	124	47	25	166.51	1485.409424	1.00E-05	1	0.1									
1	53	123	47	26	172.21	1485.409424	1.00E-05	1	0.1									
1	53	122	47	27	121.33	1485.409424	1.90E-03	1	0.1									
1	52	122	47	28	38.06	1485.178955	6.06E-03	1	0.1									
1	52	121	47	29	212.75	1485.178955	1.00E-05	1	0.1									
1	52	120	47	30	187.16	1485.178955	7.16E-04	1	0.1									
1	52	119	47	31	93.53	1485.044922	1.43E-03	1	0.1									
1	51	119	47	32	141.6	1485.044922	5.92E-04	1	0.1									
1	51	118	47	33	144.38	1484.96106	3.35E-03	1	0.1									
1	51	119	47	34	20.46	1484.560669	1.96E-02	1	0.1									
1	50	118	47	35	230.66	1484.560669	1.00E-05	1	0.1									
1	50	117	47	36	174	1484.560669	1.00E-05	1	0.1									
1	50	116	47	37	229.98	1484.560669	1.00E-05	1	0.1									
1	50	115	47	38	21.91	1484.560669	1.00E-05	1	0.1									
1	50	116	47	39	37.26	1484.560669	1.00E-05	1	0.1									
1	50	115	47	40	66.13	1484.560669	6.18E-04	1	0.1									
1	51	115	47	41	75.49	1484.519775	1.49E-03	1	0.1									
1	51	115	48	1	101.16	1484.448364	7.06E-04	1	0.01									
1	51	114	48	2	36.07	1484.448364	2.88E-04	1	0.01									
1	50	114	48	3	157.91	1484.437988	1.38E-04	1	0.01									
1	49	114	48	4	186.95	1484.426514	2.74E-04	1	0.01									
1	48	114	48	5	112.45	1484.386841	3.53E-04	1	0.01									
1	48	115	48	6	62.12	1484.386841	3.53E-04	1	0.01									
1	47	115	49	1	50.54	1484.87146	3.08E-03	1	0.01									
1	47	114	49	2	165.78	1484.431519	3.08E-03	1	0.01									
1	47	113	49	3	131.05	1484.361084	5.37E-04	1	0.01									
1	46	113	49	4	35.78	1484.361084	4.85E-03	1	0.01									
1	46	112	49	5	150.19	1484.187744	2.48E-03	1	0.01									
1	45	112	49	6	154.97	1483.988281	2.02E-03	1	0.01									
1	44	112	49	7	105.46	1483.874146	1.74E-03	1	0.01									
1	44	113	49	8	67.27	1483.80481	1.03E-03	1	0.01									
1	43	113	49	9	150.66	1483.80481	1.00E-05	1	0.01									
1	42	113	49	10	162.19	1483.80481	1.00E-05	1	0.01									
1	41	113	49	11	172.18	1483.80481	1.87E-03	1	0.01									
1	40	113	49	12	154.28	1483.483643	4.73E-03	1	0.01									
1	39	113	49	13	176.45	1483.075684	2.31E-03	1	0.01									
1	38	113	49	14	62.14	1483.075684	1.00E-05	1	0.01									
1	38	114	49	15	116.25	1483.075684	1.00E-05	1	0.01									
1	37	114	49	16	173.44	1483.075684	1.00E-05	1	0.01									
1	37	113	49	17	128.87	1483.075684	1.38E-03	1	0.01									
1	36	113	49	18	174.07	1482.897217	1.03E-03	1	0.01									
1	35	113	49	19	182.35	1482.897217	1.00E-05	1	0.01									
1	34	113	49	20	116.14	1482.897217	1.00E-05	1	0.01									
1	34	114	49	21	202.91	1482.897217	4.72E-04	1	0.01									
1	34	115	49	22	113.83	1482.801392	3.47E-03	1	0.01									
1	33	115	49	23	159.66	1482.502563	2.04E-03	1	0.01									
1	32	115	49	24	164.75	1482.47583	1.62E-04	1	0.01									
1	31	115	49	25	200.07	1482.47583	1.00E-05	1	0.01									
1	30	115	49	26	51.16	1482.47583	1.00E-05	1	0.01									
1	30	114	49	27	104.32	1482.47583	1.00E-05	1	0.01									
1	30	115	49	28	43.95	1482.47583	1.00E-05	1	0.01									
1	30	114	49	29	43.9	1482.47583	1.00E-05	1	0.01									
1	29	114	49	30	81.13	1482.47583	1.00E-05	1	0.01									
1	29	115	49	31	101.13	1482.47583	5.52E-04	1	0.01									
1	28	115	49	32	166.41	1482.420044	3.35E-04	1	0.01									
1	27	115	49	33	192.75	1482.420044	1.00E-05	1	0.01									
1	26	115	49	34	70.8	1482.420044	1.00E-05	1	0.01									
1	26	114	49	35	218.44	1482.420044	1.00E-05	1	0.01									
1	25	113	49	36	192.17	1482.420044	1.00E-05	1	0.01									
1	25	112	49	37	114.63	1482.420044	1.00E-05	1	0.01									
1	24	112	49	38	56.98	1482.420044	2.72E-03	1	0.01									
1	24	111	49	39	158.12	1482.265259	9.79E-04	1	0.01									
1	24	110	49	40	155.73	1482.265259	1.00E-05	1	0.01									
1	24	109	49	41	66.25	1482.265259	1.00E-05	1	0.01									
1	25	109	49	42	120.47	1482.265259	3.89E-04	1	0.01									
1	25	108	49	43	111.26	1482.218384	4.21E-04	1	0.01									
1	24	108	49	44	53.5	1482.218384	1.00E-05	1	0.01									
1	24	107	49	45	253.56	1482.218384	1.00E-05	1	0.01									
1	23	107	49	46	182.64	1482.218384	1.00E-05	1	0.01									
1	22	107	49	47	266.79	1482.218384	1.00E-05	1	0.01									
1	22	106	49	48	97.04	1482.218384	1.00E-05	1	0.01									
1	21	106	49	49	161.43	1482.218384	1.00E-05	1	0.01									
1	20	106	49	50	172.95	1482.218384	2.39E-03	1	0.01									
1	20	105	49	51	119.18	1481.804199	4.68E-03	1	0.01									
1	19	105	49	52	144.33	1481.660767	9.94E-04	1	0.01									
1	19	104	49	53	145.04	1481.660767	1.00E-05	1	0.01									
1	18	104	49	54	97.06	1481.660767	1.00E-05	1	0.01									
1	18	103	49	55	55.97	1481.660767	1.00E-05	1	0.01									
1	18	104	49	56	16.91	1481.660767	1.00E-05	1	0.01									
1	17	104	49	57	62.36	1481.660767	1.00E-05	1	0.01									
1	17	103	49	58	179.95	1481.660767	1.00E-05	1	0.01									
1	17	102	49	59	84.72	1481.660767	6.55E-03	1	0.01									
1	18	102	49	60	93.12	1481.105469	5.96E-03	1	0.01									
1	18	101	49	61	17.59	1481.105469	1.00E-05	1	0.01									
1	17	101	49	62	93.46	1481.105469	1.00E-05	1	0.01									
1	18	101	49	63	116.31	1481.105469	1.00E-05	1	0.01									
1	18	100	49	64	211.93	1481.105469	1.00E-05	1	0.01									
1	18	99	49	65	26.4	1481.105469	9.28E-03	1	0.01									
1	19	99	49	66	23.67	1480.860596	1.03E-02	1	0.01									
1	19	100	49	67	38.17	1480.860596	1.00E-05	1	0.01									
1	19	99	49	68	242.2	1480.860596	1.00E-05	1	0.01									
1	19	98	49	69	180.33	1480.860596	2.69E-03	1	0.01									
1	18	98	49	70	20.72	1480.374634	2.34E-02	1	0.01									
1	18	97	49	71	157.05	1480.374634	1.00E-05	1	0.01									
1	18	96	49	72	183.62	1480.374634	6.64E-04	1	0.01									
1	18	95	49	73	116.35	1480.252686	1.05E-03	1	0.01									
1	17	95	49	74	136.7	1480.252686	1.00E-05	1	0.01									
1	17	94	49	75	34.95	1480.252686	1.00E-05	1	0.01									
1	16	94	49	76	37.7	1480.252686	1.00E-05	1	0.01									
1	17	94	49	77	90.05	1480.252686	1.24E-03	1	0.01									
1	16	94	49	78	214.25	1480.140869	1.36E-03	1	0.01									
1	15	94	49	79	156.25	1479.96228	1.14E-03	1	0.01									
1	14	94	49	80	67.65	1479.96228	1.14E-03	1	0.01									
1	14	98	50	1	100.3	1483.362427	3.70E-03	1	0.01									
1	14	97	50	2	157.54	1482.780273	3.70E-03	1	0.01									
1	14	96	50	3	123.26	1482.780273	8.16E-03	1	0.01									
1	15	96	50	4	15.67	1481.775024	6.41E-02	1	0.01									
1	14	96	50	5	20.31	1481.775024	2.62E-02	1	0.01									
1	15	95	50	6	80.23	1481.24353	1.28E-02	1	0.01									
1	14	95	50	7	91.64	1480.744507	7.65E-03	1	0.01									
1	14	94	50	8	49.67	1480.542358	1.59E-02	1	0.01									
1	14	94	51	1	92.27	1479.953247	6.44E-03	1	0.01									
1	13	94	51	2	164.34	1479.948486	1.00E-01	1	0.01									
