well_id	227	228	241	243	1534
Nov-56	0	0	0	0	27272.25631
Dec-56	0	0	0	0	30010.58326
Jan-57	0	0	0	0	31022.03736
Feb-57	0	0	0	0	28629.08498
Mar-57	0	0	0	0	26544.50275
Apr-57	0	0	0	0	25422.03539
May-57	0	0	0	0	39311.02707
Jun-57	0	0	0	0	58565.65941
Jul-57	0	0	0	0	65855.52982
Aug-57	0	0	0	0	57850.24065
Sep-57	0	0	0	0	38287.23816
Oct-57	0	0	0	0	29899.57001
Nov-57	0	0	0	0	24509.25974
Dec-57	0	0	0	0	26310.14143
Jan-58	0	0	0	0	24484.59013
Feb-58	0	0	0	0	23029.08301
Mar-58	0	0	0	0	25187.67407
Apr-58	0	0	0	0	26482.82872
May-58	0	0	0	0	49894.29071
Jun-58	0	0	0	0	55580.63633
Jul-58	0	0	0	0	73527.77922
Aug-58	0	0	0	0	38225.56413
Sep-58	0	0	0	0	49647.59459
Oct-58	0	0	0	0	30392.96225
Nov-58	0	0	0	0	27136.57344
Dec-58	0	0	0	0	28283.71041
Jan-59	0	0	0	0	31330.40752
Feb-59	0	0	0	0	29208.82087
Mar-59	0	0	0	0	33871.37758
Apr-59	0	0	0	0	31885.47379
May-59	0	0	0	0	38842.30444
Jun-59	0	0	0	0	55259.93137
Jul-59	0	0	0	0	75834.38796
Aug-59	0	0	0	0	72442.31628
Sep-59	0	0	0	0	45836.1395
Oct-59	0	0	0	0	32045.82627
Nov-59	0	0	0	0	30935.69372
Dec-59	0	0	0	0	33316.3113
Jan-60	0	0	0	0	30059.92249
Feb-60	0	0	0	0	28283.71041
Mar-60	0	0	0	0	31515.42961
Apr-60	0	0	0	0	35339.2195
May-60	0	0	0	0	51325.12822
Jun-60	0	0	0	0	64511.03595
Jul-60	0	0	0	0	81989.45621
Aug-60	0	0	0	0	77746.28291
Sep-60	0	0	0	0	61303.98636
Oct-60	0	0	0	0	32551.55332
Nov-60	0	0	0	0	27272.25631
Dec-60	0	0	0	0	30010.58326
Jan-61	0	0	0	0	31022.03736
Feb-61	0	0	0	0	28629.08498
Mar-61	0	0	0	0	26544.50275
Apr-61	0	0	0	0	25422.03539
May-61	0	0	0	0	39311.02707
Jun-61	0	0	0	0	58565.65941
Jul-61	0	0	0	0	65855.52982
Aug-61	0	0	0	0	57850.24065
Sep-61	0	0	0	0	38287.23816
Oct-61	0	0	0	0	29899.57001
Nov-61	0	0	0	0	24509.25974
Dec-61	0	0	0	0	26310.14143
Jan-62	0	0	0	0	24484.59013
Feb-62	0	0	0	0	23029.08301
Mar-62	0	0	0	0	25187.67407
Apr-62	0	0	0	0	26482.82872
May-62	0	0	0	0	49894.29071
Jun-62	0	0	0	0	55580.63633
Jul-62	0	0	0	0	73527.77922
Aug-62	0	0	0	0	38225.56413
Sep-62	0	0	0	0	49647.59459
Oct-62	0	0	0	0	30392.96225
Nov-62	0	0	0	0	27136.57344
